Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes,Flow Packets,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets,Bwd Packets,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Family
10.8.8.178-198.7.63.141-46372-53-17,10.8.8.178,46372,198.7.63.141,53,17,03/06/2015 05:03:27 PM,131303,1,1,39,218,39,39,39,0,218,218,218,0,1957.3048597519,15.2319444339,131303,0,131303,131303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6159722169,7.6159722169,39,218,98.6666666667,103.3456981849,10680.3333333333,0,0,0,0,0,0,0,0,1,148,39,218,0,0,0,0,0,0,0,19,0,109,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-7060-53-17,10.8.8.178,7060,198.7.63.141,53,17,03/06/2015 05:07:16 PM,160411,1,1,33,206,33,33,33,0,206,206,206,0,1489.9227609079,12.4679728946,160411,0,160411,160411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.2339864473,6.2339864473,33,206,90.6666666667,99.8815965698,9976.3333333333,0,0,0,0,0,0,0,0,1,136,33,206,0,0,0,0,0,0,0,16,0,103,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-43729-53-17,10.8.8.178,43729,198.7.63.141,53,17,03/06/2015 04:54:34 PM,131718,1,1,47,234,47,47,47,0,234,234,234,0,2133.3454804962,15.1839535978,131718,0,131718,131718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.5919767989,7.5919767989,47,234,109.3333333333,107.9645003385,11656.3333333333,0,0,0,0,0,0,0,0,1,164,47,234,0,0,0,0,0,0,0,23,0,117,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-58749-53-17,10.8.8.178,58749,198.7.63.141,53,17,03/06/2015 05:02:16 PM,152416,1,1,33,218,33,33,33,0,218,218,218,0,1646.8087339912,13.1219819442,152416,0,152416,152416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.5609909721,6.5609909721,33,218,94.6666666667,106.8097998001,11408.3333333333,0,0,0,0,0,0,0,0,1,142,33,218,0,0,0,0,0,0,0,16,0,109,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-21979-53-17,10.8.8.178,21979,198.7.63.141,53,17,03/06/2015 05:00:15 PM,130783,1,1,37,213,37,37,37,0,213,213,213,0,1911.5634294977,15.292507436,130783,0,130783,130783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.646253718,7.646253718,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-4227-53-17,10.8.8.178,4227,198.7.63.141,53,17,03/06/2015 04:55:07 PM,129903,1,1,47,246,47,47,47,0,246,246,246,0,2255.5291255783,15.3961032463,129903,0,129903,129903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6980516231,7.6980516231,47,246,113.3333333333,114.8927035687,13200.3333333333,0,0,0,0,0,0,0,0,1,170,47,246,0,0,0,0,0,0,0,23,0,123,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-46647-53-17,10.8.8.178,46647,198.7.63.141,53,17,03/06/2015 04:55:16 PM,134692,1,1,45,209,45,45,45,0,209,209,209,0,1885.7838624417,14.8486918302,134692,0,134692,134692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.4243459151,7.4243459151,45,209,99.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,149.5,45,209,0,0,0,0,0,0,0,22,0,104,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-60114-53-17,10.8.8.178,60114,198.7.63.141,53,17,03/06/2015 04:56:35 PM,131824,1,1,45,197,45,45,45,0,197,197,197,0,1835.7810413885,15.1717441437,131824,0,131824,131824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.5858720719,7.5858720719,45,197,95.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,0,0,1,143.5,45,197,0,0,0,0,0,0,0,22,0,98,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-20321-53-17,10.8.8.178,20321,198.7.63.141,53,17,03/06/2015 04:57:37 PM,129599,1,1,45,209,45,45,45,0,209,209,209,0,1959.8916658308,15.4322178412,129599,0,129599,129599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7161089206,7.7161089206,45,209,99.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,149.5,45,209,0,0,0,0,0,0,0,22,0,104,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-40800-53-17,10.8.8.178,40800,198.7.63.141,53,17,03/06/2015 04:55:29 PM,132315,1,1,37,225,37,37,37,0,225,225,225,0,1980.1231908703,15.1154442051,132315,0,132315,132315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.5577221026,7.5577221026,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
216.58.208.37-10.8.8.178-443-51936-6,216.58.208.37,443,10.8.8.178,51936,6,03/06/2015 04:58:11 PM,711,3,0,0,0,0,0,0,0,0,0,0,0,0,4219.4092827004,355.5,282.1356056934,555,156,711,355.5,282.1356056934,555,156,0,0,0,0,0,0,0,0,0,60,0,4219.4092827004,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1433361491384000,0,1433361491384000,1433361491384000,VPN,Chat
10.8.8.178-198.7.63.141-8499-53-17,10.8.8.178,8499,198.7.63.141,53,17,03/06/2015 04:57:41 PM,130688,1,1,45,197,45,45,45,0,197,197,197,0,1851.7384916748,15.3036238981,130688,0,130688,130688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6518119491,7.6518119491,45,197,95.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,0,0,1,143.5,45,197,0,0,0,0,0,0,0,22,0,98,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-29361-53-17,10.8.8.178,29361,198.7.63.141,53,17,03/06/2015 04:53:47 PM,128995,1,1,37,225,37,37,37,0,225,225,225,0,2031.08647622,15.5044769177,128995,0,128995,128995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7522384589,7.7522384589,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-11130-53-17,10.8.8.178,11130,198.7.63.141,53,17,03/06/2015 04:55:07 PM,140540,1,1,33,197,33,33,33,0,197,197,197,0,1636.5447559414,14.2308239647,140540,0,140540,140540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.1154119824,7.1154119824,33,197,87.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,131.5,33,197,0,0,0,0,0,0,0,16,0,98,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-8181-53-17,10.8.8.178,8181,198.7.63.141,53,17,03/06/2015 05:00:13 PM,132843,1,1,45,209,45,45,45,0,209,209,209,0,1912.0314958259,15.0553661089,132843,0,132843,132843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.5276830544,7.5276830544,45,209,99.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,149.5,45,209,0,0,0,0,0,0,0,22,0,104,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-57188-53-17,10.8.8.178,57188,198.7.63.141,53,17,03/06/2015 04:55:35 PM,129089,1,1,37,225,37,37,37,0,225,225,225,0,2029.6074801106,15.4931868711,129089,0,129089,129089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7465934355,7.7465934355,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-23122-53-17,10.8.8.178,23122,198.7.63.141,53,17,03/06/2015 05:06:38 PM,128428,1,1,37,225,37,37,37,0,225,225,225,0,2040.0535708724,15.5729280219,128428,0,128428,128428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.786464011,7.786464011,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-51989-53-17,10.8.8.178,51989,198.7.63.141,53,17,03/06/2015 05:06:42 PM,130863,1,1,37,213,37,37,37,0,213,213,213,0,1910.3948404056,15.2831587232,130863,0,130863,130863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6415793616,7.6415793616,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-43931-53-17,10.8.8.178,43931,198.7.63.141,53,17,03/06/2015 05:06:45 PM,130653,1,1,45,209,45,45,45,0,209,209,209,0,1944.080886011,15.3077235119,130653,0,130653,130653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6538617559,7.6538617559,45,209,99.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,149.5,45,209,0,0,0,0,0,0,0,22,0,104,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-19819-53-17,10.8.8.178,19819,198.7.63.141,53,17,03/06/2015 04:55:27 PM,131262,1,1,45,197,45,45,45,0,197,197,197,0,1843.6409623501,15.2367021682,131262,0,131262,131262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6183510841,7.6183510841,45,197,95.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,0,0,1,143.5,45,197,0,0,0,0,0,0,0,22,0,98,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-46871-53-17,10.8.8.178,46871,198.7.63.141,53,17,03/06/2015 04:54:33 PM,128910,1,1,47,234,47,47,47,0,234,234,234,0,2179.8153750679,15.5147001784,128910,0,128910,128910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7573500892,7.7573500892,47,234,109.3333333333,107.9645003385,11656.3333333333,0,0,0,0,0,0,0,0,1,164,47,234,0,0,0,0,0,0,0,23,0,117,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-1118-53-17,10.8.8.178,1118,198.7.63.141,53,17,03/06/2015 05:06:59 PM,130947,1,1,45,209,45,45,45,0,209,209,209,0,1939.716068333,15.2733548688,130947,0,130947,130947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6366774344,7.6366774344,45,209,99.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,149.5,45,209,0,0,0,0,0,0,0,22,0,104,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-58283-53-17,10.8.8.178,58283,198.7.63.141,53,17,03/06/2015 05:07:11 PM,128789,1,1,37,225,37,37,37,0,225,225,225,0,2034.3352304933,15.5292765687,128789,0,128789,128789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7646382843,7.7646382843,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-51718-53-17,10.8.8.178,51718,198.7.63.141,53,17,03/06/2015 04:59:53 PM,140600,1,1,45,197,45,45,45,0,197,197,197,0,1721.1948790896,14.2247510669,140600,0,140600,140600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.1123755334,7.1123755334,45,197,95.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,0,0,1,143.5,45,197,0,0,0,0,0,0,0,22,0,98,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-29200-53-17,10.8.8.178,29200,198.7.63.141,53,17,03/06/2015 05:01:24 PM,132098,1,1,37,225,37,37,37,0,225,225,225,0,1983.3759784403,15.1402746446,132098,0,132098,132098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.5701373223,7.5701373223,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-49778-53-17,10.8.8.178,49778,198.7.63.141,53,17,03/06/2015 04:52:41 PM,128725,1,1,37,213,37,37,37,0,213,213,213,0,1942.1246844047,15.5369974752,128725,0,128725,128725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7684987376,7.7684987376,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-53655-53-17,10.8.8.178,53655,198.7.63.141,53,17,03/06/2015 05:04:50 PM,131671,1,1,37,213,37,37,37,0,213,213,213,0,1898.6716892862,15.1893735143,131671,0,131671,131671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.5946867571,7.5946867571,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
216.58.208.37-10.8.8.178-443-51947-6,216.58.208.37,443,10.8.8.178,51947,6,03/06/2015 05:05:39 PM,237,3,0,0,0,0,0,0,0,0,0,0,0,0,12658.2278481013,118.5,101.1162697097,190,47,237,118.5,101.1162697097,190,47,0,0,0,0,0,0,0,0,0,60,0,12658.2278481013,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1433361939143323,0,1433361939143323,1433361939143323,VPN,Chat
10.8.8.178-198.7.63.141-38830-53-17,10.8.8.178,38830,198.7.63.141,53,17,03/06/2015 04:56:53 PM,130318,1,1,37,213,37,37,37,0,213,213,213,0,1918.3842600408,15.3470740803,130318,0,130318,130318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6735370402,7.6735370402,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,0,1,143.5,37,213,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
216.58.208.46-10.8.8.178-443-38283-6,216.58.208.46,443,10.8.8.178,38283,6,03/06/2015 04:57:15 PM,1566,3,0,0,0,0,0,0,0,0,0,0,0,0,1915.7088122605,783,1013.9911242215,1500,66,1566,783,1013.9911242215,1500,66,0,0,0,0,0,0,0,0,0,60,0,1915.7088122605,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1433361435378569,0,1433361435378569,1433361435378569,VPN,Chat
10.8.8.178-198.7.63.141-49668-53-17,10.8.8.178,49668,198.7.63.141,53,17,03/06/2015 05:01:15 PM,216143,1,1,33,192,33,33,33,0,192,192,192,0,1040.9775010063,9.2531333423,216143,0,216143,216143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.6265666711,4.6265666711,33,192,86,91.7986928012,8427,0,0,0,0,0,0,0,0,1,129,33,192,0,0,0,0,0,0,0,16,0,96,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-51780-53-17,10.8.8.178,51780,198.7.63.141,53,17,03/06/2015 05:03:36 PM,129534,1,1,37,225,37,37,37,0,225,225,225,0,2022.6349838652,15.4399617089,129534,0,129534,129534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7199808544,7.7199808544,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-2729-53-17,10.8.8.178,2729,198.7.63.141,53,17,03/06/2015 05:03:12 PM,128974,1,1,45,197,45,45,45,0,197,197,197,0,1876.3471707476,15.5070014111,128974,0,128974,128974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7535007056,7.7535007056,45,197,95.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,0,0,1,143.5,45,197,0,0,0,0,0,0,0,22,0,98,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-23092-53-17,10.8.8.178,23092,198.7.63.141,53,17,03/06/2015 04:57:43 PM,147695,1,1,45,209,45,45,45,0,209,209,209,0,1719.7603168692,13.5414198179,147695,0,147695,147695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.7707099089,6.7707099089,45,209,99.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,149.5,45,209,0,0,0,0,0,0,0,22,0,104,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-27783-53-17,10.8.8.178,27783,198.7.63.141,53,17,03/06/2015 04:54:39 PM,129321,1,1,47,246,47,47,47,0,246,246,246,0,2265.6799746368,15.4653923183,129321,0,129321,129321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7326961592,7.7326961592,47,246,113.3333333333,114.8927035687,13200.3333333333,0,0,0,0,0,0,0,0,1,170,47,246,0,0,0,0,0,0,0,23,0,123,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-11258-53-17,10.8.8.178,11258,198.7.63.141,53,17,03/06/2015 04:58:45 PM,128569,1,1,37,225,37,37,37,0,225,225,225,0,2037.8162698629,15.5558493883,128569,0,128569,128569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7779246941,7.7779246941,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-216.58.208.46-38246-443-6,10.8.8.178,38246,216.58.208.46,443,6,03/06/2015 04:52:10 PM,11376,1,1,0,0,0,0,0,0,0,0,0,0,0,175.8087201125,11376,0,11376,11376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,87.9043600563,87.9043600563,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,317,350,0,32,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-54908-53-17,10.8.8.178,54908,198.7.63.141,53,17,03/06/2015 04:53:46 PM,131266,1,1,45,209,45,45,45,0,209,209,209,0,1935.0022092545,15.2362378681,131266,0,131266,131266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6181189341,7.6181189341,45,209,99.6666666667,94.6854441471,8965.3333333333,0,0,0,0,0,0,0,0,1,149.5,45,209,0,0,0,0,0,0,0,22,0,104,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-63882-53-17,10.8.8.178,63882,198.7.63.141,53,17,03/06/2015 04:55:10 PM,129769,1,1,55,255,55,55,55,0,255,255,255,0,2388.860205442,15.4120013254,129769,0,129769,129769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7060006627,7.7060006627,55,255,121.6666666667,115.4700538379,13333.3333333333,0,0,0,0,0,0,0,0,1,182.5,55,255,0,0,0,0,0,0,0,27,0,127,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-50250-53-17,10.8.8.178,50250,198.7.63.141,53,17,03/06/2015 05:06:57 PM,130465,1,1,37,225,37,37,37,0,225,225,225,0,2008.2014333346,15.3297819339,130465,0,130465,130465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6648909669,7.6648909669,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-58939-53-17,10.8.8.178,58939,198.7.63.141,53,17,03/06/2015 04:57:16 PM,129131,1,1,37,225,37,37,37,0,225,225,225,0,2028.9473480419,15.488147695,129131,0,129131,129131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7440738475,7.7440738475,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-46651-53-17,10.8.8.178,46651,198.7.63.141,53,17,03/06/2015 04:56:16 PM,129493,1,1,33,218,33,33,33,0,218,218,218,0,1938.328712749,15.4448503008,129493,0,129493,129493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7224251504,7.7224251504,33,218,94.6666666667,106.8097998001,11408.3333333333,0,0,0,0,0,0,0,0,1,142,33,218,0,0,0,0,0,0,0,16,0,109,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
216.58.208.35-10.8.8.178-443-52208-6,216.58.208.35,443,10.8.8.178,52208,6,03/06/2015 05:06:37 PM,1460,3,0,0,0,0,0,0,0,0,0,0,0,0,2054.794520548,730,965.9078631008,1413,47,1460,730,965.9078631008,1413,47,0,0,0,0,0,0,0,0,0,60,0,2054.794520548,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1433361997156372,0,1433361997156372,1433361997156372,VPN,Chat
10.8.8.178-198.7.63.141-1557-53-17,10.8.8.178,1557,198.7.63.141,53,17,03/06/2015 05:07:31 PM,133834,1,1,37,225,37,37,37,0,225,225,225,0,1957.6490279002,14.9438857092,133834,0,133834,133834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.4719428546,7.4719428546,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-20579-53-17,10.8.8.178,20579,198.7.63.141,53,17,03/06/2015 04:57:49 PM,130690,1,1,37,225,37,37,37,0,225,225,225,0,2004.7440508073,15.3033897008,130690,0,130690,130690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6516948504,7.6516948504,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-49895-53-17,10.8.8.178,49895,198.7.63.141,53,17,03/06/2015 04:55:06 PM,130210,1,1,33,204,33,33,33,0,204,204,204,0,1820.1367022502,15.3598033945,130210,0,130210,130210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6799016973,7.6799016973,33,204,90,98.7268960314,9747,0,0,0,0,0,0,0,0,1,135,33,204,0,0,0,0,0,0,0,16,0,102,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-21836-53-17,10.8.8.178,21836,198.7.63.141,53,17,03/06/2015 04:59:39 PM,132182,1,1,33,204,33,33,33,0,204,204,204,0,1792.9824030503,15.1306531903,132182,0,132182,132182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.5653265951,7.5653265951,33,204,90,98.7268960314,9747,0,0,0,0,0,0,0,0,1,135,33,204,0,0,0,0,0,0,0,16,0,102,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-39250-53-17,10.8.8.178,39250,198.7.63.141,53,17,03/06/2015 04:55:24 PM,128983,1,1,45,197,45,45,45,0,197,197,197,0,1876.2162455517,15.5059193847,128983,0,128983,128983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7529596924,7.7529596924,45,197,95.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,0,0,1,143.5,45,197,0,0,0,0,0,0,0,22,0,98,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-22547-53-17,10.8.8.178,22547,198.7.63.141,53,17,03/06/2015 05:02:38 PM,140551,1,1,33,224,33,33,33,0,224,224,224,0,1828.5177622358,14.229710212,140551,0,140551,140551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.114855106,7.114855106,33,224,96.6666666667,110.2739014152,12160.3333333333,0,0,0,0,0,0,0,0,1,145,33,224,0,0,0,0,0,0,0,16,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
10.8.8.178-198.7.63.141-60359-53-17,10.8.8.178,60359,198.7.63.141,53,17,03/06/2015 05:05:17 PM,128638,1,1,37,225,37,37,37,0,225,225,225,0,2036.7232077613,15.5475054028,128638,0,128638,128638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7737527014,7.7737527014,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,0,0,1,149.5,37,225,0,0,0,0,0,0,0,18,0,112,0,0,0,8,0,0,0,0,0,0,0,0,VPN,Chat
